"","sp","lon","lat"
"115292","Megascops atricapilla",-35.87278,-9.21278
"115293","Megascops atricapilla",-46,-23.68333
"115297","Megascops atricapilla",-36.1228,-8.97089
"115302","Megascops atricapilla",-54.73,-29.4
"115306","Megascops atricapilla",-48.4181,-24.3013
"115307","Megascops atricapilla",-42.7616,-22.4682
"115313","Megascops atricapilla",-47.4269,-24.2675
"115320","Megascops atricapilla",-42.7704,-22.4236
"115322","Megascops atricapilla",-45.1442,-23.3548
"115323","Megascops atricapilla",-43.4884,-20.0977
"115324","Megascops atricapilla",-40.0754,-19.4096
"115328","Megascops atricapilla",-54.0716,-25.5889
"116333","Melanerpes flavifrons",-54.57978,-25.36653
"116334","Melanerpes flavifrons",-40.0259,-19.151
"116335","Melanerpes flavifrons",-45.0803,-23.3948
"116337","Melanerpes flavifrons",-44.5917,-22.462
"116338","Melanerpes flavifrons",-44.5798,-22.4516
"116339","Melanerpes flavifrons",-45.5898,-22.7372
"116340","Melanerpes flavifrons",-48.4128,-24.2682
"116348","Melanerpes flavifrons",-47.8702,-24.0496
"116353","Melanerpes flavifrons",-44.6149,-22.4321
"116361","Melanerpes flavifrons",-48.3096,-24.282
"116364","Melanerpes flavifrons",-43.3246,-22.484
"116368","Melanerpes flavifrons",-42.8305,-22.4294
"116382","Melanerpes flavifrons",-44.6136,-22.4458
"116383","Melanerpes flavifrons",-45.07,-23.3938
"116385","Melanerpes flavifrons",-48.4223,-24.2835
"116397","Melanerpes flavifrons",-50.6056,-24.298
"116401","Melanerpes flavifrons",-45.0644,-23.4002
"116403","Melanerpes flavifrons",-44.5381,-22.9929
"116410","Melanerpes flavifrons",-40.1894,-14.3449
"116412","Melanerpes flavifrons",-45.0857,-23.4339
"116413","Melanerpes flavifrons",-45.0588,-23.3994
"116414","Melanerpes flavifrons",-48.9992,-26.2972
"116415","Melanerpes flavifrons",-45.1932,-23.473
"116437","Melanerpes flavifrons",-45.083,-23.4258
"116440","Melanerpes flavifrons",-44.7309,-23.1191
"116450","Melanerpes flavifrons",-45.1154,-23.375
"116464","Melanerpes flavifrons",-39.86194,-18.4
"116465","Melanerpes flavifrons",-40.14667,-19.05556
"116473","Melanerpes flavifrons",-44.6083,-22.4383
"116476","Melanerpes flavifrons",-48.6006,-24.5929
"116477","Melanerpes flavifrons",-60.5649,-2.9019
"116478","Melanerpes flavifrons",-48.7486,-25.4363
"116479","Melanerpes flavifrons",-45.0728,-23.3905
"116482","Melanerpes flavifrons",-42.5149,-22.317
"116492","Melanerpes flavifrons",-40.0709,-19.1516
"116493","Melanerpes flavifrons",-54.4469,-25.6821
"116495","Melanerpes flavifrons",-44.6221,-22.3541
"116499","Melanerpes flavifrons",-45.0667,-23.45
"116500","Melanerpes flavifrons",-46.637,-23.45
"116501","Melanerpes flavifrons",-42.7119,-22.4878
"116511","Melanerpes flavifrons",-42.5297,-22.3583
"116515","Melanerpes flavifrons",-45.173,-23.4736
"116527","Melanerpes flavifrons",-44.7423,-22.3798
"116530","Melanerpes flavifrons",-48.4181,-24.3013
"116531","Melanerpes flavifrons",-42.6452,-22.4329
"116532","Melanerpes flavifrons",-44.6312,-22.4095
"116539","Melanerpes flavifrons",-45.642,-22.6797
"116543","Melanerpes flavifrons",-47.4269,-24.2675
"116546","Melanerpes flavifrons",-44.5432,-22.9828
"116554","Melanerpes flavifrons",-45.0268,-23.3987
"116567","Melanerpes flavifrons",-44.94,-23.3313
"116606","Melanerpes flavifrons",-45.8849,-23.5227
"116636","Melanerpes flavifrons",-48.9642,-26.2608
"116676","Melanerpes flavifrons",-44.6749,-22.3883
"116681","Melanerpes flavifrons",-40.0625,-19.1375
"116690","Melanerpes flavifrons",-43.0001,-22.4719
"116693","Melanerpes flavifrons",-56.1437,-15.8941
"116701","Melanerpes flavifrons",-44.656,-23.0338
"116702","Melanerpes flavifrons",-47.8578,-23.9975
"116703","Melanerpes flavifrons",-47.9201,-24.1933
"116711","Melanerpes flavifrons",-54.4889,-25.6137
"116714","Melanerpes flavifrons",-45.1442,-23.3548
"116722","Melanerpes flavifrons",-45.1741,-23.4938
"116730","Melanerpes flavifrons",-40.99,-20.4965
"116747","Melanerpes flavifrons",-40.0682,-19.1505
"116755","Melanerpes flavifrons",-48.8398,-25.9971
"116756","Melanerpes flavifrons",-54.4383,-25.6425
"116762","Melanerpes flavifrons",-51.2506,-23.4468
"116763","Melanerpes flavifrons",-39.5644,-15.392
"116767","Melanerpes flavifrons",-49.5535,-23.7002
"116796","Melanerpes flavifrons",-39.5768,-15.3823
"116800","Melanerpes flavifrons",-54.0716,-25.5889
"116820","Melanerpes flavifrons",-44.2859,-22.9913
"116821","Melanerpes flavifrons",-44.6735,-23.0355
"116824","Melanerpes flavifrons",-47.9773,-24.1367
"116874","Merulaxis ater",-47.98,-24.1756
"116875","Merulaxis ater",-45.083,-23.4258
"116876","Merulaxis ater",-42.5297,-22.3583
"116877","Merulaxis ater",-42.7119,-22.4878
"116878","Merulaxis ater",-44.595,-22.4609
"116879","Merulaxis ater",-45.173,-23.4736
"116881","Merulaxis ater",-47.1086,-24.4586
"116882","Merulaxis ater",-48.4128,-24.2634
"116884","Merulaxis ater",-48.4128,-24.2682
"116895","Merulaxis ater",-42.6421,-22.4445
"116903","Merulaxis ater",-44.6136,-22.4458
"116907","Merulaxis ater",-45.3,-23.83
"116908","Merulaxis ater",-45.16722,-23.47
"116909","Merulaxis ater",-46,-23.68333
"116910","Merulaxis ater",-44.75,-22.75
"116911","Merulaxis ater",-43.0001,-22.4719
"116913","Merulaxis ater",-45.8667,-23.6333
"116918","Merulaxis ater",-45.5717,-22.7175
"116921","Merulaxis ater",-48.294,-24.154
"116947","Merulaxis ater",-45.0268,-23.3987
"116960","Merulaxis ater",-44.5432,-22.9828
"116961","Merulaxis ater",-45.0629,-23.4011
"116965","Merulaxis ater",-44.6922,-23.3291
"116975","Merulaxis ater",-45.8849,-23.5227
"116978","Merulaxis ater",-45.1222,-23.3575
"116980","Merulaxis ater",-44.94,-23.3313
"116981","Merulaxis ater",-45.0715,-23.441
"117026","Merulaxis ater",-45.0588,-23.3994
"117033","Merulaxis ater",-43.2559,-22.9786
"117035","Merulaxis ater",-44.656,-23.0338
"117040","Merulaxis ater",-45.1442,-23.3548
"117041","Merulaxis ater",-42.5509,-22.38
"117052","Merulaxis ater",-45.0879,-23.4174
"117059","Merulaxis ater",-44.2859,-22.9913
"121341","Mionectes rufiventris",-54.45,-25.68
"121346","Mionectes rufiventris",-44.6917,-22.3787
"121347","Mionectes rufiventris",-44.5917,-22.462
"121348","Mionectes rufiventris",-47.98,-24.1756
"121349","Mionectes rufiventris",-41.0793,-20.6723
"121350","Mionectes rufiventris",-48.8885,-25.3459
"121351","Mionectes rufiventris",-45.5898,-22.7372
"121352","Mionectes rufiventris",-48.4128,-24.2682
"121354","Mionectes rufiventris",-44.65,-22.5833
"121357","Mionectes rufiventris",-47.8702,-24.0496
"121361","Mionectes rufiventris",-44.6199,-22.429
"121363","Mionectes rufiventris",-42.7119,-22.4878
"121364","Mionectes rufiventris",-42.6421,-22.4445
"121369","Mionectes rufiventris",-45.173,-23.4736
"121371","Mionectes rufiventris",-47.1086,-24.4586
"121372","Mionectes rufiventris",-48.3096,-24.282
"121373","Mionectes rufiventris",-47.9773,-24.1367
"121375","Mionectes rufiventris",-42.5143,-22.2459
"121376","Mionectes rufiventris",-42.7717,-22.4523
"121379","Mionectes rufiventris",-47.9306,-25.108
"121382","Mionectes rufiventris",-44.6136,-22.4458
"121394","Mionectes rufiventris",-45.0629,-23.4011
"121398","Mionectes rufiventris",-42.5297,-22.3583
"121399","Mionectes rufiventris",-44.5853,-22.472
"121400","Mionectes rufiventris",-42.5509,-22.38
"121401","Mionectes rufiventris",-48.4223,-24.2835
"121402","Mionectes rufiventris",-50.6056,-24.298
"121405","Mionectes rufiventris",-42.6002,-22.4093
"121406","Mionectes rufiventris",-44.7309,-23.1191
"121410","Mionectes rufiventris",-44.7423,-22.3798
"121415","Mionectes rufiventris",-45.48,-22.69
"121427","Mionectes rufiventris",-45.4829,-22.7005
"121428","Mionectes rufiventris",-45.4899,-22.6913
"121432","Mionectes rufiventris",-42.5392,-22.1707
"121437","Mionectes rufiventris",-45.6024,-22.7113
"121439","Mionectes rufiventris",-47.0116,-23.9667
"121440","Mionectes rufiventris",-53.8993,-27.1505
"121444","Mionectes rufiventris",-43.4884,-20.0977
"121445","Mionectes rufiventris",-44.5432,-22.9828
"121457","Mionectes rufiventris",-43.0021,-22.4775
"121458","Mionectes rufiventris",-47.23,-24.28
"121462","Mionectes rufiventris",-42.98,-22.43
"121465","Mionectes rufiventris",-44.57,-22.5
"121528","Mionectes rufiventris",-47.8976,-25.0256
"121531","Mionectes rufiventris",-48.991,-26.1453
"121534","Mionectes rufiventris",-46.4333,-23.4851
"121538","Mionectes rufiventris",-45.0728,-23.3905
"121540","Mionectes rufiventris",-45.083,-23.4258
"121542","Mionectes rufiventris",-44.8375,-23.1719
"121545","Mionectes rufiventris",-44.7324,-22.3626
"121546","Mionectes rufiventris",-45.8667,-23.6333
"121547","Mionectes rufiventris",-48.6006,-24.5929
"121549","Mionectes rufiventris",-48.6858,-24.5498
"121551","Mionectes rufiventris",-48.9138,-25.3311
"121553","Mionectes rufiventris",-44.6083,-22.4383
"121554","Mionectes rufiventris",-46.3081,-20.1436
"121557","Mionectes rufiventris",-42.5149,-22.317
"121558","Mionectes rufiventris",-48.642,-26.0814
"121559","Mionectes rufiventris",-44.2695,-22.9695
"121563","Mionectes rufiventris",-45.3409,-23.847
"121565","Mionectes rufiventris",-42.4274,-22.3861
"121566","Mionectes rufiventris",-42.7231,-22.3742
"121567","Mionectes rufiventris",-43.0051,-22.4671
"121568","Mionectes rufiventris",-42.605,-22.4129
"121573","Mionectes rufiventris",-47.9398,-15.6971
"121575","Mionectes rufiventris",-45.5717,-22.7175
"121579","Mionectes rufiventris",-43.2123,-22.9517
"121583","Mionectes rufiventris",-43.2559,-22.9786
"121587","Mionectes rufiventris",-42.481,-22.0934
"121602","Mionectes rufiventris",-44.3719,-22.4336
"121603","Mionectes rufiventris",-42.7554,-22.4137
"121604","Mionectes rufiventris",-42.6452,-22.4329
"121606","Mionectes rufiventris",-42.8094,-22.4259
"121609","Mionectes rufiventris",-45.642,-22.6797
"121618","Mionectes rufiventris",-43.0001,-22.4719
"121620","Mionectes rufiventris",-43.2664,-22.9638
"121623","Mionectes rufiventris",-43.9045,-19.95
"121629","Mionectes rufiventris",-46.1164,-23.5427
"121633","Mionectes rufiventris",-45.0714,-23.3944
"121638","Mionectes rufiventris",-45.0268,-23.3987
"121644","Mionectes rufiventris",-45.0588,-23.3994
"121651","Mionectes rufiventris",-45.1932,-23.473
"121663","Mionectes rufiventris",-40.5629,-19.9165
"121665","Mionectes rufiventris",-45.5828,-22.7048
"121685","Mionectes rufiventris",-44.9079,-23.3281
"121690","Mionectes rufiventris",-48.9642,-26.2608
"121691","Mionectes rufiventris",-45.1222,-23.3575
"121715","Mionectes rufiventris",-42.7447,-22.4323
"121716","Mionectes rufiventris",-42.7704,-22.4236
"121719","Mionectes rufiventris",-40.5866,-19.923
"121722","Mionectes rufiventris",-46.509,-20.3241
"121723","Mionectes rufiventris",-40.5532,-19.9073
"121729","Mionectes rufiventris",-43.0758,-22.3214
"121730","Mionectes rufiventris",-46.637,-23.45
"121732","Mionectes rufiventris",-46.4955,-20.2506
"121735","Mionectes rufiventris",-47.8578,-23.9975
"121737","Mionectes rufiventris",-43.0328,-22.4116
"121744","Mionectes rufiventris",-44.6537,-23.314
"121747","Mionectes rufiventris",-54.4383,-25.6425
"121749","Mionectes rufiventris",-45.1442,-23.3548
"121750","Mionectes rufiventris",-46.3558,-23.1988
"121755","Mionectes rufiventris",-42.5713,-22.3846
"121811","Mionectes rufiventris",-45.0879,-23.4174
"121823","Mionectes rufiventris",-43.052,-22.9157
"121827","Mionectes rufiventris",-44.2859,-22.9913
"123494","Muscipipra vetula",-44.6917,-22.3787
"123495","Muscipipra vetula",-47.98,-24.1756
"123496","Muscipipra vetula",-41.3525,-20.2293
"123497","Muscipipra vetula",-42.992,-22.3968
"123498","Muscipipra vetula",-48.4128,-24.2682
"123499","Muscipipra vetula",-42.53333,-22.26667
"123500","Muscipipra vetula",-47.6,-23.43333
"123501","Muscipipra vetula",-49.33333,-24.11667
"123506","Muscipipra vetula",-44.7423,-22.3798
"123508","Muscipipra vetula",-42.5143,-22.2459
"123509","Muscipipra vetula",-48.3615,-24.0793
"123511","Muscipipra vetula",-42.5645,-22.2275
"123512","Muscipipra vetula",-47.9773,-24.1367
"123515","Muscipipra vetula",-44.6526,-22.7357
"123516","Muscipipra vetula",-49.3078,-26.3234
"123518","Muscipipra vetula",-48.4128,-24.2634
"123525","Muscipipra vetula",-42.5509,-22.38
"123526","Muscipipra vetula",-42.6421,-22.4445
"123527","Muscipipra vetula",-48.4223,-24.2835
"123530","Muscipipra vetula",-45.47,-22.71
"123532","Muscipipra vetula",-45.4829,-22.7005
"123534","Muscipipra vetula",-42.5672,-22.2217
"123538","Muscipipra vetula",-45.6024,-22.7113
"123540","Muscipipra vetula",-44.6136,-22.4458
"123544","Muscipipra vetula",-49.9974,-29.0778
"123549","Muscipipra vetula",-44.63,-22.5
"123551","Muscipipra vetula",-44.57,-22.5
"123553","Muscipipra vetula",-43.37,-22.62
"123560","Muscipipra vetula",-40.34798,-20.32789
"123561","Muscipipra vetula",-46.3199,-23.78142
"123562","Muscipipra vetula",-44.71667,-22.33333
"123563","Muscipipra vetula",-40.5652,-19.9048
"123565","Muscipipra vetula",-44.595,-22.4609
"123568","Muscipipra vetula",-45.4899,-22.6913
"123569","Muscipipra vetula",-48.9138,-25.3311
"123570","Muscipipra vetula",-44.7324,-22.3626
"123571","Muscipipra vetula",-45.5898,-22.7372
"123574","Muscipipra vetula",-44.605,-22.4045
"123575","Muscipipra vetula",-42.5149,-22.317
"123576","Muscipipra vetula",-42.5803,-22.1702
"123582","Muscipipra vetula",-45.3609,-23.8332
"123584","Muscipipra vetula",-45.642,-22.6797
"123587","Muscipipra vetula",-48.4059,-24.1647
"123591","Muscipipra vetula",-44.61496,-22.43192
"123592","Muscipipra vetula",-48.4181,-24.3013
"123599","Muscipipra vetula",-46.319,-23.3933
"123606","Muscipipra vetula",-41.8826,-20.4309
"123607","Muscipipra vetula",-45.8849,-23.5227
"123620","Muscipipra vetula",-42.7103,-22.4865
"123621","Muscipipra vetula",-43.4884,-20.0977
"123624","Muscipipra vetula",-40.9947,-20.4855
"123629","Muscipipra vetula",-47.8578,-23.9975
"123630","Muscipipra vetula",-43.0328,-22.4116
"123633","Muscipipra vetula",-45.1442,-23.3548
"123643","Muscipipra vetula",-44.7472,-22.3686
"123650","Muscipipra vetula",-40.1345,-14.4132
"123654","Muscipipra vetula",-41.2959,-20.2744
"126224","Myiobius atricaudus",-39.4217,-4.4094
"126245","Myiobius atricaudus",-40.0493,-7.20445
"126259","Myiobius atricaudus",-48.4128,-24.2682
"126306","Myiobius atricaudus",-45.17,-23.47
"126308","Myiobius atricaudus",-44.6136,-22.4458
"126327","Myiobius atricaudus",-47.0116,-23.9667
"126329","Myiobius atricaudus",-58.2579,-7.50284
"126344","Myiobius atricaudus",-58.1597,-7.3464
"126374","Myiobius atricaudus",-58.2511,-7.51849
"126384","Myiobius atricaudus",-44.595,-22.4609
"126389","Myiobius atricaudus",-43.4884,-20.0977
"126415","Myiobius atricaudus",-60.0057,-3.51827
"126431","Myiobius atricaudus",-40.1364,-14.4123
"126452","Myiobius atricaudus",-45.6024,-22.7113
"126471","Myiobius atricaudus",-48.4059,-24.1647
"126480","Myiobius atricaudus",-44.5565,-22.9575
"126481","Myiobius atricaudus",-44.6123,-22.4301
"126482","Myiobius atricaudus",-44.3719,-22.4336
"126487","Myiobius atricaudus",-45.0644,-23.4002
"126494","Myiobius atricaudus",-39.4122,-7.33267
"126497","Myiobius atricaudus",-43.8959,-21.7103
"126512","Myiobius atricaudus",-41.5826,-12.5237
"126513","Myiobius atricaudus",-39.4958,-7.2821
"126517","Myiobius atricaudus",-42.5509,-22.38
"126523","Myiobius atricaudus",-42.7103,-22.4865
"126583","Myiobius atricaudus",-44.6537,-23.314
"126622","Myiobius atricaudus",-43.3603,-4.86521
"126625","Myiobius atricaudus",-55.988,-9.24665
"126628","Myiobius atricaudus",-42.7119,-22.4878
"126639","Myiobius atricaudus",-39.4896,-7.2449
"126640","Myiobius atricaudus",-38.9299,-4.25062
"126641","Myiobius atricaudus",-39.2305,-5.15295
"126644","Myiobius atricaudus",-43.3487,-4.88486
"126654","Myiobius atricaudus",-48.6405,-26.0817
"129188","Myiornis auricularis",-40.0259,-19.151
"129189","Myiornis auricularis",-40.1605,-19.0339
"129190","Myiornis auricularis",-47.98,-24.1756
"129192","Myiornis auricularis",-41.0793,-20.6723
"129193","Myiornis auricularis",-48.5701,-25.0624
"129194","Myiornis auricularis",-48.4128,-24.2682
"129197","Myiornis auricularis",-44.65,-22.5833
"129200","Myiornis auricularis",-53.6133,-26.7456
"129201","Myiornis auricularis",-47.8702,-24.0496
"129204","Myiornis auricularis",-42.7119,-22.4878
"129206","Myiornis auricularis",-44.6031,-22.4662
"129211","Myiornis auricularis",-42.5297,-22.3583
"129213","Myiornis auricularis",-47.9773,-24.1367
"129215","Myiornis auricularis",-43.0001,-22.4719
"129217","Myiornis auricularis",-48.3096,-24.282
"129220","Myiornis auricularis",-44.595,-22.4609
"129222","Myiornis auricularis",-42.5731,-22.3901
"129233","Myiornis auricularis",-42.7717,-22.4523
"129237","Myiornis auricularis",-48.3615,-24.0793
"129246","Myiornis auricularis",-46.6339,-23.4588
"129249","Myiornis auricularis",-54.4383,-25.6425
"129250","Myiornis auricularis",-44.6136,-22.4458
"129255","Myiornis auricularis",-54.2859,-21.8903
"129267","Myiornis auricularis",-42.6421,-22.4445
"129271","Myiornis auricularis",-48.4223,-24.2835
"129272","Myiornis auricularis",-46.637,-23.45
"129293","Myiornis auricularis",-42.5143,-22.2459
"129299","Myiornis auricularis",-42.5509,-22.38
"129310","Myiornis auricularis",-42.5392,-22.1707
"129319","Myiornis auricularis",-47.0116,-23.9667
"129347","Myiornis auricularis",-44.57,-22.5
"129348","Myiornis auricularis",-40.37,-19.83
"129362","Myiornis auricularis",-43.23333,-22.9
"129363","Myiornis auricularis",-55.15,-28.03333
"129364","Myiornis auricularis",-55.56667,-28.16667
"129369","Myiornis auricularis",-39.84528,-18.38667
"129370","Myiornis auricularis",-39.89639,-19.0725
"129378","Myiornis auricularis",-40.5652,-19.9048
"129379","Myiornis auricularis",-44.6157,-22.4321
"129384","Myiornis auricularis",-43.2393,-22.9788
"129388","Myiornis auricularis",-45.0629,-23.4011
"129391","Myiornis auricularis",-45.083,-23.4258
"129394","Myiornis auricularis",-40.1894,-14.3449
"129395","Myiornis auricularis",-45.8667,-23.6333
"129397","Myiornis auricularis",-39.2749,-16.3528
"129398","Myiornis auricularis",-48.6858,-24.5498
"129403","Myiornis auricularis",-48.7486,-25.4363
"129405","Myiornis auricularis",-42.6476,-22.4621
"129407","Myiornis auricularis",-42.5149,-22.317
"129408","Myiornis auricularis",-54.4484,-25.6752
"129413","Myiornis auricularis",-40.0709,-19.1516
"129414","Myiornis auricularis",-43.6761,-19.8228
"129420","Myiornis auricularis",-48.4059,-24.1647
"129423","Myiornis auricularis",-54.4335,-25.6498
"129426","Myiornis auricularis",-42.6051,-22.4066
"129428","Myiornis auricularis",-45.3609,-23.8332
"129432","Myiornis auricularis",-43.2559,-22.9786
"129434","Myiornis auricularis",-47.42649,-24.26668
"129440","Myiornis auricularis",-48.4181,-24.3013
"129442","Myiornis auricularis",-42.7554,-22.4137
"129443","Myiornis auricularis",-42.6452,-22.4329
"129453","Myiornis auricularis",-43.2664,-22.9638
"129455","Myiornis auricularis",-45.1334,-23.3512
"129461","Myiornis auricularis",-44.5432,-22.9828
"129463","Myiornis auricularis",-45.173,-23.4736
"129468","Myiornis auricularis",-48.9183,-25.3961
"129476","Myiornis auricularis",-48.9642,-26.2608
"129490","Myiornis auricularis",-42.7704,-22.4236
"129491","Myiornis auricularis",-42.7103,-22.4865
"129494","Myiornis auricularis",-40.0586,-19.1526
"129495","Myiornis auricularis",-42.5174,-22.0552
"129500","Myiornis auricularis",-41.1705,-20.8166
"129501","Myiornis auricularis",-40.0625,-19.1375
"129515","Myiornis auricularis",-44.656,-23.0338
"129516","Myiornis auricularis",-47.8578,-23.9975
"129517","Myiornis auricularis",-47.9201,-24.1933
"129526","Myiornis auricularis",-60.099,-2.47777
"129527","Myiornis auricularis",-47.6431,-23.4277
"129533","Myiornis auricularis",-45.1442,-23.3548
"129537","Myiornis auricularis",-46.3558,-23.1988
"129539","Myiornis auricularis",-48.1013,-24.2306
"129542","Myiornis auricularis",-55.6405,-28.1764
"129549","Myiornis auricularis",-41.1342,-20.828
"129550","Myiornis auricularis",-40.8252,-18.8335
"129551","Myiornis auricularis",-54.0716,-25.5889
"129571","Myiornis auricularis",-40.0682,-19.1505
"129630","Myiornis auricularis",-39.0389,-14.333
"129638","Myiornis auricularis",-44.6065,-22.4409
"129643","Myiornis auricularis",-43.052,-22.9157
"129648","Myiornis auricularis",-40.0895,-19.0167
"129650","Myiornis auricularis",-44.5712,-22.484
"131157","Myrmeciza loricata",-41.01,-16.44
"131160","Myrmeciza loricata",-40.6,-19.9167
"131163","Myrmeciza loricata",-44.5884,-22.4566
"131164","Myrmeciza loricata",-41.3525,-20.2293
"131165","Myrmeciza loricata",-45.5898,-22.7372
"131166","Myrmeciza loricata",-44.65,-22.5833
"131167","Myrmeciza loricata",-42.7119,-22.4878
"131168","Myrmeciza loricata",-44.595,-22.4609
"131171","Myrmeciza loricata",-44.6136,-22.4458
"131173","Myrmeciza loricata",-41.3479,-12.4704
"131174","Myrmeciza loricata",-43.3184,-21.7523
"131177","Myrmeciza loricata",-40.1345,-14.4132
"131181","Myrmeciza loricata",-42.98,-22.43
"131182","Myrmeciza loricata",-44.57,-22.5
"131184","Myrmeciza loricata",-43.37,-22.62
"131187","Myrmeciza loricata",-51.64228,-14.24081
"131188","Myrmeciza loricata",-43.23463,-22.92678
"131190","Myrmeciza loricata",-40.5652,-19.9048
"131191","Myrmeciza loricata",-43.4884,-20.0977
"131195","Myrmeciza loricata",-41.1571,-20.3103
"131198","Myrmeciza loricata",-42.6476,-22.4621
"131202","Myrmeciza loricata",-43.0001,-22.4719
"131218","Myrmeciza loricata",-40.5866,-19.923
"131224","Myrmeciza loricata",-41.001,-20.6613
"131225","Myrmeciza loricata",-41.0375,-20.4351
"131226","Myrmeciza loricata",-40.5532,-19.9073
"131234","Myrmeciza loricata",-45.1442,-23.3548
"131236","Myrmeciza loricata",-41.0175,-20.6508
"131240","Myrmeciza loricata",-44.6091,-22.436
"131243","Myrmeciza loricata",-39.5768,-15.3823
"131250","Myrmeciza loricata",-41.2959,-20.2744
"131252","Myrmeciza loricata",-42.7706,-22.453
"131253","Myrmeciza ruficauda",-35.945,-9.29595
"131255","Myrmeciza ruficauda",-35.9516,-9.30527
"131256","Myrmeciza ruficauda",-40.1345,-14.4132
"131257","Myrmeciza ruficauda",-36.13,-9.92
"131262","Myrmeciza ruficauda",-40.37,-19.83
"131265","Myrmeciza ruficauda",-35.84278,-8.99167
"131271","Myrmeciza ruficauda",-35.87278,-9.21278
"131273","Myrmeciza ruficauda",-35.947,-9.13905
"131274","Myrmeciza ruficauda",-35.8422,-9.25258
"131275","Myrmeciza ruficauda",-36.0898,-8.96964
"131276","Myrmeciza ruficauda",-40.0586,-19.1526
"131278","Myrmeciza ruficauda",-36.5937,-9.31289
"131280","Myrmeciza ruficauda",-35.9413,-9.30579
"131281","Myrmeciza ruficauda",-35.8446,-8.7185
"131282","Myrmeciza ruficauda",-35.823,-9.24263
"131283","Myrmeciza ruficauda",-35.7222,-8.47237
"131284","Myrmeciza ruficauda",-40.0895,-19.0167
"132039","Myrmotherula minor",-45.0696,-23.397
"132040","Myrmotherula minor",-47.8702,-24.0496
"132041","Myrmotherula minor",-42.7119,-22.4878
"132042","Myrmotherula minor",-42.7717,-22.4523
"132049","Myrmotherula minor",-47.23,-24.28
"132051","Myrmotherula minor",-45.083,-23.4258
"132053","Myrmotherula minor",-42.7391,-22.4216
"132056","Myrmotherula minor",-45.173,-23.4736
"132059","Myrmotherula minor",-45.0588,-23.3994
"132061","Myrmotherula minor",-44.5432,-22.9828
"132066","Myrmotherula minor",-42.7447,-22.4323
"132067","Myrmotherula minor",-42.7704,-22.4236
"132068","Myrmotherula minor",-40.5532,-19.9073
"132069","Myrmotherula minor",-40.1509,-19.0102
"132071","Myrmotherula minor",-44.656,-23.0338
"132072","Myrmotherula minor",-47.8578,-23.9975
"132074","Myrmotherula minor",-45.5054,-23.1303
"132075","Myrmotherula minor",-45.1442,-23.3548
"132079","Myrmotherula minor",-39.5644,-15.392
"132081","Myrmotherula minor",-39.5768,-15.3823
"132082","Myrmotherula minor",-45.0879,-23.4174
"132084","Myrmotherula unicolor",-45.89,-23.75
"132085","Myrmotherula unicolor",-45.0696,-23.397
"132086","Myrmotherula unicolor",-47.98,-24.1756
"132087","Myrmotherula unicolor",-45.083,-23.4258
"132088","Myrmotherula unicolor",-42.7717,-22.4523
"132089","Myrmotherula unicolor",-42.6421,-22.4445
"132090","Myrmotherula unicolor",-42.7119,-22.4878
"132092","Myrmotherula unicolor",-45.0603,-23.3988
"132094","Myrmotherula unicolor",-45.173,-23.4736
"132095","Myrmotherula unicolor",-48.3096,-24.282
"132096","Myrmotherula unicolor",-47.9306,-25.108
"132101","Myrmotherula unicolor",-43.0001,-22.4719
"132103","Myrmotherula unicolor",-38.4168,-12.9587
"132109","Myrmotherula unicolor",-45.1932,-23.473
"132113","Myrmotherula unicolor",-45.17,-23.47
"132117","Myrmotherula unicolor",-44.6503,-23.3317
"132120","Myrmotherula unicolor",-50.15,-29.8
"132121","Myrmotherula unicolor",-49.83333,-29.33333
"132126","Myrmotherula unicolor",-47.8976,-25.0256
"132128","Myrmotherula unicolor",-44.5432,-22.9828
"132131","Myrmotherula unicolor",-48.7224,-26.099
"132133","Myrmotherula unicolor",-42.6476,-22.4621
"132135","Myrmotherula unicolor",-48.642,-26.0814
"132140","Myrmotherula unicolor",-45.0667,-23.45
"132145","Myrmotherula unicolor",-50.15,-29.78
"132146","Myrmotherula unicolor",-47.51078,-24.28239
"132147","Myrmotherula unicolor",-48.4181,-24.3013
"132148","Myrmotherula unicolor",-42.7554,-22.4137
"132149","Myrmotherula unicolor",-42.7391,-22.4216
"132150","Myrmotherula unicolor",-42.8094,-22.4259
"132158","Myrmotherula unicolor",-45.3044,-23.5623
"132167","Myrmotherula unicolor",-45.0714,-23.3944
"132194","Myrmotherula unicolor",-45.8849,-23.5227
"132202","Myrmotherula unicolor",-47.5509,-24.7093
"132223","Myrmotherula unicolor",-48.9642,-26.2608
"132239","Myrmotherula unicolor",-42.7447,-22.4323
"132240","Myrmotherula unicolor",-42.7103,-22.4865
"132247","Myrmotherula unicolor",-45.1442,-23.3548
"132251","Myrmotherula unicolor",-43.2559,-22.9786
"132268","Myrmotherula unicolor",-44.5544,-22.9733
"132278","Myrmotherula unicolor",-43.052,-22.9157
"132280","Myrmotherula unicolor",-48.6405,-26.0817
"132973","Neopelma aurifrons",-44.595,-22.4609
"132974","Neopelma aurifrons",-38.5058,-13.0047
"132975","Neopelma aurifrons",-42.98,-22.43
"132976","Neopelma aurifrons",-44.57,-22.5
"132978","Neopelma aurifrons",-48.41817,-24.25967
"132979","Neopelma aurifrons",-44.68083,-22.71492
"132980","Neopelma aurifrons",-40.9947,-20.4855
"132981","Neopelma aurifrons",-41.1705,-20.8166
